Instance,Income
120357,13284.62337
120358,14783.9207
120359,146370.7061
120360,860039.31
120361,380489.7258
120362,57991.23868
120363,160716.0614
120364,71909.43856
120365,7681.059396
120366,50898.07251
120367,68533.71368
120368,73158.53304
120369,25625.74729
120370,37759.13692
120371,173636.9234
120372,126759.0025
120373,25302.7786
120374,114605.7381
120375,387001.0953
120376,167860.253
120377,240937.7596
120378,57718.85503
120379,35099.61925
120380,35564.15152
120381,43390.45168
120382,530467.4865
120383,22263.69205
120384,88261.20445
120385,35116.967
120386,231578.3039
120387,58278.38576
120388,69040.1873
120389,15498.67882
120390,13263.79458
120391,127204.0884
120392,164886.2152
120393,48832.13293
120394,61435.86215
120395,31638.84147
120396,313747.2239
120397,36314.52388
120398,36293.89072
120399,304767.2974
120400,131295.2605
120401,25740.20707
120402,28212.4477
120403,690413.7331
120404,118310.8445
120405,109700.6628
120406,22138.0142
120407,34479.67922
120408,394834.0189
120409,31274.961
120410,160373.6086
120411,322084.2468
120412,109296.5601
120413,362790.2215
120414,139306.3606
120415,39173.22046
120416,43161.25045
120417,191390.7596
120418,31185.34391
120419,30812.30593
120420,55066.55176
120421,62987.27626
120422,57950.61207
120423,34320.18747
120424,106334.0671
120425,25792.66025
120426,10883.6558
120427,9385.487641
120428,49674.8653
120429,81830.96155
120430,145433.0901
120431,121698.9804
120432,40852.91189
120433,79935.66601
120434,38826.86693
120435,184835.0212
120436,231154.6218
120437,85594.30883
120438,94416.7317
120439,230899.2269
120440,48307.44561
120441,28276.65373
120442,38021.77056
120443,13312.29026
120444,119940.2587
120445,62780.26029
120446,5416.452006
120447,35028.1198
120448,42655.87591
120449,192114.3056
120450,12039.25633
120451,169285.8467
120452,34498.0355
120453,80573.84388
120454,21684.32757
120455,33033.08149
120456,35165.23271
120457,103762.4465
120458,10779.37835
120459,242690.7692
120460,17047.66106
120461,58572.75217
120462,68492.68918
120463,166671.0736
120464,26989.72218
120465,35570.98325
120466,25223.18852
120467,23261.34781
120468,272833.7948
120469,43337.54817
120470,75447.79751
120471,131971.1743
120472,624020.7904
120473,74414.46286
120474,80990.83719
120475,46509.88516
120476,86013.70939
120477,179871.6242
120478,37761.01075
120479,49764.95155
120480,44256.90849
120481,5650.786537
120482,28069.83654
120483,238214.5553
120484,36619.77723
120485,260570.2579
120486,45747.92077
120487,33103.96962
120488,11976.61797
120489,32527.24542
120490,107362.4605
120491,107324.612
120492,81841.14386
120493,24328.05365
120494,9400.885381
120495,54427.69974
120496,53665.97784
120497,22853.86148
120498,222064.1065
120499,102602.2826
120500,29716.38248
120501,26825.32543
120502,179913.3446
120503,50479.58908
120504,234372.8254
120505,15788.20166
120506,131708.5257
120507,51198.78458
120508,137597.3136
120509,40729.8678
120510,61394.06966
120511,55313.72934
120512,15475.20643
120513,142517.104
120514,105988.6602
120515,144138.0698
120516,58272.88724
120517,13213.2689
120518,142562.1965
120519,112408.2407
120520,38082.84512
120521,857129.519
120522,37104.0961
120523,28524.72249
120524,68256.96533
120525,69063.8706
120526,119375.6144
120527,72182.75031
120528,395961.0739
120529,177758.1389
120530,34936.62465
120531,11939.68942
120532,306678.58
120533,47423.00489
120534,53214.48581
120535,373362.9023
120536,12641.55614
120537,351739.6615
120538,70435.09695
120539,113788.7611
120540,128671.0148
120541,229942.3117
120542,44325.44766
120543,95813.55262
120544,62910.99939
120545,28741.19055
120546,95788.1929
120547,150132.8796
120548,26436.56452
120549,533275.3048
120550,34110.06679
120551,83831.60307
120552,2386.894414
120553,44332.01422
120554,227096.3605
120555,207866.3653
120556,84963.28197
120557,402244.5774
120558,185782.5319
120559,125184.7867
120560,370268.6957
120561,24668.16954
120562,43312.44631
120563,249984.6256
120564,12044.30711
120565,83987.83692
120566,311557.2868
120567,35719.78171
120568,45318.05441
120569,32505.31604
120570,32284.65088
120571,217269.1142
120572,34630.84959
120573,14285.15702
120574,42867.53933
120575,225593.3794
120576,55965.9996
120577,5448.105321
120578,40476.95952
120579,34830.84092
120580,40313.38983
120581,46862.96504
120582,37866.52733
120583,24613.65596
120584,46438.74388
120585,79503.72011
120586,44897.39579
120587,107215.659
120588,320023.077
120589,73094.28835
120590,11909.97331
120591,89919.591
120592,33314.08826
120593,14605.16212
120594,37072.72427
120595,145372.3512
120596,51554.89157
120597,20874.27314
120598,48474.19173
120599,8908.346912
120600,42282.12398
120601,39605.38254
120602,19760.56355
120603,79035.2117
120604,31549.15714
120605,267283.782
120606,658911.6122
120607,96215.84394
120608,47172.94748
120609,199627.213
120610,39535.80486
120611,60888.79243
120612,555455.3851
120613,82374.84591
120614,39237.02269
120615,65119.93763
120616,78424.4447
120617,230934.0575
120618,18171.91799
120619,93102.10919
120620,44150.5098
120621,6230.988264
120622,15981.63446
120623,337569.5552
120624,74371.0889
120625,39671.45434
120626,37376.17866
120627,63024.03818
120628,83159.96535
120629,263983.9146
120630,35900.17398
120631,55534.20129
120632,5084.83766
120633,569053.7146
120634,61491.44293
120635,263210.8708
120636,59541.43423
120637,262565.7922
120638,210979.4278
120639,64441.20473
120640,209408.273
120641,41118.41451
120642,18218.74676
120643,155853.6843
120644,29312.24658
120645,24751.849
120646,57579.44033
120647,132703.2961
120648,192125.3451
120649,65743.25225
120650,93721.58476
120651,77851.2662
120652,50765.91635
120653,38108.58961
120654,117105.3887
120655,165122.0608
120656,17507.43129
120657,53897.63369
120658,433198.8221
120659,301019.8152
120660,62485.07873
120661,93795.97765
120662,118164.3725
120663,190252.9651
120664,70957.9392
120665,73704.18395
120666,80491.75522
120667,118851.9837
120668,45515.31568
120669,111750.8294
120670,51888.44095
120671,89298.26573
120672,213007.6231
120673,58703.80509
120674,45172.1116
120675,27683.42223
120676,80377.16076
120677,102762.5359
120678,101770.6937
120679,63464.7976
120680,150535.736
120681,50675.40193
120682,27085.98019
120683,284636.1446
120684,173574.9102
120685,40011.10389
120686,27483.96283
120687,43557.6597
120688,268482.8584
120689,104299.5363
120690,51023.21041
120691,45134.40529
120692,17012.76521
120693,18302.38743
120694,14740.91686
120695,93253.83698
120696,108218.4186
120697,21435.2547
120698,33905.26471
120699,147502.7268
120700,49804.95844
120701,13208.4059
120702,58338.9316
120703,116130.1794
120704,15895.81879
120705,15671.93304
120706,35239.0742
120707,160496.9868
120708,38294.50186
120709,356833.2217
120710,197186.2385
120711,32441.74986
120712,30477.21695
120713,32443.74456
120714,33841.95265
120715,29516.26963
120716,45499.87711
120717,25002.46366
120718,169247.9861
120719,111475.1478
120720,12792.0456
120721,46970.78221
120722,30007.14274
120723,276774.3006
120724,196384.2706
120725,146214.3523
120726,51675.40606
120727,10256.95101
120728,67534.80344
120729,9892.548173
120730,124430.3148
120731,62135.85637
120732,197481.6873
120733,110068.8613
120734,223654.0412
120735,27147.54358
120736,97898.98498
120737,13276.70537
120738,34391.88324
120739,252514.0381
120740,56826.14609
120741,89511.47313
120742,57642.92678
120743,21403.89164
120744,329001.9656
120745,43647.74623
120746,90503.72934
120747,62160.54505
120748,13758.18364
120749,92444.84341
120750,165364.6203
120751,713083.6801
120752,178255.1056
120753,219868.5536
120754,107324.612
120755,24217.96041
120756,163813.3379
120757,8450.141876
120758,17013.96721
120759,96567.47969
120760,70832.09208
120761,99770.51691
120762,107324.612
120763,9911.247667
120764,141560.5875
120765,194236.5542
120766,25656.47412
120767,302073.2956
120768,27611.56658
120769,109251.7111
120770,492184.4766
120771,70239.00621
120772,90521.95476
120773,58014.08937
120774,30911.4129
120775,20417.38002
120776,58551.41498
120777,32218.69942
120778,375009.0359
120779,25545.79846
120780,32152.88438
120781,47243.55014
120782,88130.65389
120783,48437.98346
120784,81903.04884
120785,60618.8216
120786,61511.20268
120787,14208.42403
120788,59972.19928
120789,57420.30426
120790,38099.16539
120791,43728.09578
120792,52501.17186
120793,121429.8392
120794,62597.06117
120795,118259.903
120796,15366.31694
120797,27043.42272
120798,20443.04308
120799,50807.4593
120800,79860.57107
120801,51926.82944
120802,77148.881
120803,55500.07377
120804,31081.45404
120805,40616.40968
120806,78198.49982
120807,27162.96296
120808,95933.04385
120809,109733.8429
120810,45095.03039
120811,114494.2237
120812,19793.21275
120813,9746.267401
120814,97442.07198
120815,256123.2625
120816,116781.7799
120817,56707.84915
120818,122910.5257
120819,283476.201
120820,28334.89518
120821,18790.03462
120822,29650.01319
120823,330354.2577
120824,97956.46541
120825,10626.74692
120826,114474.1208
120827,167855.3631
120828,64854.40886
120829,17264.05921
120830,201983.4213
120831,474492.1447
120832,258908.1011
120833,66517.39366
120834,246002.8174
120835,21486.22588
120836,36505.08559
120837,59777.92411
120838,31012.59401
120839,69227.74751
120840,24558.34506
120841,182812.4483
120842,51927.89488
120843,100638.6776
120844,362815.6017
120845,22558.78642
120846,57805.74994
120847,412243.4006
120848,121968.6664
120849,44646.89197
120850,881588.7586
120851,12115.01833
120852,32916.51351
120853,82830.94611
120854,26145.47984
120855,24913.26198
120856,22952.82011
120857,168157.3378
120858,267831.1054
120859,55923.31584
120860,80411.54822
120861,77155.38498
120862,234949.3432
120863,26810.99329
120864,19350.22399
120865,7358.281908
120866,248228.7438
120867,22248.20333
120868,35513.05803
120869,48617.15408
120870,42398.53268
120871,6697.04098
120872,95653.34704
120873,53307.70198
120874,73580.75862
120875,40190.09803
120876,91752.22502
120877,25993.22505
120878,153435.2664
120879,144492.9149
120880,48033.15167
120881,37452.19248
120882,37092.97829
120883,23479.19469
120884,119750.0206
120885,61137.92612
120886,4752.140286
120887,445389.4286
120888,101153.6883
120889,495888.9133
120890,162434.4258
120891,77269.05322
120892,53414.70251
120893,24316.0202
120894,170160.6199
120895,275915.0792
120896,89504.14422
120897,69714.44506
120898,121370.2118
120899,367194.7539
120900,103324.5732
120901,32513.27753
120902,46202.57154
120903,127877.8123
120904,36872.65224
120905,495489.8525
120906,124225.8743
120907,46221.32494
120908,270572.4749
120909,430414.678
120910,65892.77278
120911,107324.612
120912,36323.96274
120913,57216.40707
120914,20534.01168
120915,261618.7935
120916,192958.7884
120917,56359.66293
120918,32872.69485
120919,26518.25121
120920,52050.25674
120921,31521.68661
120922,16511.31035
120923,14906.99101
120924,164337.3626
120925,186147.1106
120926,295354.4548
120927,283528.8605
120928,100120.4909
120929,50622.243
120930,6616.903714
120931,8621.182026
120932,41726.16509
120933,234573.8469
120934,176352.6473
120935,140162.1205
120936,47087.98611
120937,6236.756486
120938,53728.71508
120939,22364.4912
120940,46374.27116
120941,67132.41792
120942,41527.65743
120943,101376.7697
120944,112468.505
120945,153185.3082
120946,7893.717192
120947,22439.2732
120948,119302.8297
120949,54572.32826
120950,226041.9687
120951,152306.091
120952,363158.1306
120953,24674.93072
120954,31113.13905
120955,34044.25858
120956,319189.0904
120957,107324.612
120958,230387.0892
120959,186472.4113
120960,23327.96211
120961,77460.03527
120962,155602.2346
120963,393391.7348
120964,18927.25613
120965,84282.80782
120966,44497.16436
120967,19637.65921
120968,31239.42032
120969,83060.37007
120970,51836.81155
120971,25005.84656
120972,105695.2951
120973,38266.25123
120974,77847.13554
120975,369257.7406
120976,298668.876
120977,260861.1777
120978,56385.34209
120979,186112.8857
120980,45412.18242
120981,62874.13992
120982,50517.6656
120983,31626.63066
120984,46931.23064
120985,40821.16402
120986,151776.0281
120987,28164.69876
120988,14246.24946
120989,34989.93448
120990,109046.584
120991,100404.2813
120992,11319.32706
120993,90646.69432
120994,41358.62385
120995,85741.5218
120996,118035.5261
120997,63477.98833
120998,206948.1716
120999,195363.5223
121000,212553.8708
121001,259416.4211
121002,142165.5162
121003,41452.71588
121004,458342.4193
121005,592348.6516
121006,29205.87039
121007,28016.42676
121008,18293.89537
121009,69784.79795
121010,169252.5711
121011,301642.1131
121012,177217.0224
121013,5857.547642
121014,48009.66573
121015,50772.13215
121016,37241.87448
121017,194944.7063
121018,15477.75808
121019,45023.40688
121020,75096.88866
121021,90304.37552
121022,119578.3743
121023,184696.1746
121024,39684.49028
121025,364036.0247
121026,30031.28341
121027,185424.9441
121028,45680.42577
121029,47506.26145
121030,7622.761715
121031,308027.7145
121032,327676.3042
121033,64584.3458
121034,54580.85753
121035,20062.67285
121036,120179.6331
121037,41892.53674
121038,68804.98027
121039,61411.20366
121040,420239.4578
121041,235778.9734
121042,258075.9998
121043,17577.95417
121044,89830.11822
121045,55405.30223
121046,68936.53836
121047,26781.11176
121048,33527.05237
121049,8750.940767
121050,61479.46849
121051,63052.26008
121052,393193.1872
121053,44417.95942
121054,24448.3052
121055,71243.8034
121056,9895.553263
